Item Title,Item Price,Item ID,Number Sold,Brand,Manufacturer Part Number,Reference OE/OEM Number,MPN,Reference
For Vauxhall Insignia Cascada Astra Zafira 2.0 CDTI Oil Pump w/ Gasket 55566000,60.00,174129422686,24 sold,OE Quality,"55566000, 5646270, 70226600, 702266000, 70226601","55566000, 5646270, 56 46 270, 7.02266.00, OP317, 7.02266.00.0, 70226600, 702266000, 7.02266.01.0, 7.02266.01, 70226601, 702266010, WG1025886, 8000018",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=59.94999999999874&_udhi=59.999999999998735&_sop=2&_ipg=200
Throttle Body Renault Clio / Clio Grandtour Modus/Grand Modus 1.2 16V 7701051585,60.00,184214152454,2 sold,OE QUALITY,7701051585,"7701051585, 8200067219, 8200166869, 8200065648, 8200065648,7701051585,8200067219,, 8200166869,8200166870, Renault Clio MK2 MK3, Kangoo Thalia Twingo Modus 1.2 16V",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=59.94999999999874&_udhi=59.999999999998735&_sop=2&_ipg=200
Camshaft 1.9 TDI Audi A3 A4 A6 VW Golf 4 5 Passat Touran 2001-2008 038109101R,64.55,184521829457,N/A,OE Quality,"038109101R,038109309C","038 109 101 R, 038109101R, Engine: AJM, ANU, ARL, ASZ, ATD, ATJ, AUY, AVB, AVF, AWX, AXB, AXC, AXR, BJB, BKC, BKS, BLS, BLT, BPX, BRU, BSW, BUK, BXE, BXF",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=64.54999999999848&_udhi=64.59999999999847&_sop=2&_ipg=200
Fits For Audi Seat Skoda VW 1.9TDI 038253019S 54399880006 Turbo Cartridge CHRA,65.20,173816853369,2 sold,OE Quality,"038253019S,038253014E,5349-970-0024","038253019S, 038253014E, 038253019S, 038253016J, 038253016l, 038253016N, KP39-024, KP39-026, 1D-4270, 5349-970-0024, 5349-970-0026, 5439-970-0006, 038253019S, 038253016J, 038253016l, 038253016N, 5349-988-0024, 5349-988-0026, 5439-988-0006, 038253016M, 038253016R, 038253016RV, 038253016RX, 038253016NV, 038253016NX, 038253016MV, 038253016MX, 038253016L, 038253016LV, 038253016LX, 038253016JV, 038253016JX, 5439-988-0006, 5439-990-0006, 5439-970-0006, 5439-988-0007, 5439-990-0007, 5439-970-0007, 5439-988-0008, 5439-970-0008, 5439-988-0009, 5439-990-0009, 5439-988-0010, 5439-970-0010, 5439-988-0011, 5439-990-0011, 5439-988-0011, 5439-970-0011, 5439-988-0026, 5439-990-0026, 038253010G, 038253010GV, 038253010GX, 038253010H, 038253010HV, 038253010HX, 038253010J, 038253010JV, 038253010JX, 038253010M, 038253010MV, 038253010MX, 038253010N, 038253010NV, 038253010NX, 038253010P, 038253010PV, 038253010PX, 038253019SV, 038253019SX, 038253056A, 038253056B, 038253056G, 54399880017, 54399700018, 54399700019",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=65.14999999999844&_udhi=65.19999999999844&_sop=2&_ipg=200
Power Steering Pump 491100915R For Vauxhall MOVANO Mk I Combi (X70) 2001- 2009,68.69,184233610639,6 sold,OE Quality,"8201183788,8300024778,26092070EA","254545730056,4911000Q1L,4911000QAK, 4405479,4408222,5948036,9121312, 95509206,820007105,8200024778, 8200054528,200096704,8200100082, 8200193992,8200712890,8200838037, 8201183788,8300024778,26092070EA, 44 05 479,49110000QAK,491100092R, 491104521R,82 00 024 778,9 121 312",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=68.64999999999824&_udhi=68.69999999999824&_sop=2&_ipg=200
EGR VALVE For RENAULT LAGUNA MEGANE GRAND // SCENIC 1.9DCI 2003-2008 8200609274,66.44,173816597448,8 sold,OE Quality,"1811167JG5LCP, 18111-67JG3",SUZUKI 18111-67JG3,N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=66.39999999999837&_udhi=66.44999999999837&_sop=2&_ipg=200
Timing Chain Kit Sabb 9-3 B207 Vauxhall A20NFT Z20NET A20NHT 2.0L 24461834,66.00,173874671394,10 sold,OE QUALITY,55563405,"55563405,90537299,90537369,614566,615031, 615038,615418,636824,5636380,12645237",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=68.69999999999824&_udhi=68.74999999999824&_sop=2&_ipg=200
Air Suspension Shock Absorber Core for Audi A6 C5 2.5 TDI 4Z7513032A Rear Right,68.00,183709157256,1 sold,OE QUALITY,4Z7513032A,"4Z7513032A, 4Z7 513 032 A",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=67.94999999999828&_udhi=67.99999999999828&_sop=2&_ipg=200
Gear Control Lever Shift Knob 5 Speed For Mercedes Sprinter CDI 2000-2006,66.00,183852965452,67 sold,OE QUALITY,0002600009,"000 260 00 09, 0002600009, A 000 260 00 09, A0002600009",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=68.69999999999824&_udhi=68.74999999999824&_sop=2&_ipg=200
Thermostat & Housing with Adapter Lead for Mini R55 R56 R57 R58 R59 R60 Peugeot,66.00,174602200771,N/A,OE QUALITY,"11537534521, 1336Z6","1336.Z6, 11 53 7 534 521, 11537534521, 1336.Z6, 12 51 7 646 145, 12517646145",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=68.69999999999824&_udhi=68.74999999999824&_sop=2&_ipg=200
Hydraulic Power Steering Pump 6466240180 for Mercedes W204 S204 W211 S211 X164,68.00,174252594193,N/A,OE Quality,"64662301,64662401,0004602383,0064661506,0064662301","64662301,64662401,0004602383,0064661506,0064662301, 006466230180,0064662401,006466240180,6466230180, 6466240180,A0064662301,A006466230180,A0064662401, A006466240180,A6466230180,A6466240180, 456819,481640,493031,54587,553-50155,K S01 000 703, DSP1896,SP3967,SP85404,PUM1606,LH2115675,956547, 15-1174,715521174,7691332149,7695955138,7695955401, 7695.955.138,7695.955.138 01,7695.955.138 02,DP3361, 7695955138-40,7695955138-50,7695955138-60,SP3967",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=67.94999999999828&_udhi=67.99999999999828&_sop=2&_ipg=200
"3M5Q6A273AC Camshaft for CITROËN BERLINGO C3 C4 1.6 HDi,Ford 1.6 TDCi,MINI R56",68.80,174134283037,N/A,OE quality,3M5Q6A273AC，1313805，0801AH,"G8DD, 9HW (DV6ETED), G8DA, G8DB, HHDA, HHDB, 9HU (DV6UTED4), HHJC, HHJA, HHJF, HHJD, HHJE, 9HT (DV6BTED4), 9HX (DV6ATED4), 9HV (DV6ATED4), 9HY (DV6TED4), 9HT (DV6BUTED4), GPDA, GPDC, DV6ATED4, 9 HZ (DV6TED4), LAURA, UBJA, 9HW (DV6BTED4), 9HU",3M5Q6A273AC，1313805,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=68.74999999999824&_udhi=68.79999999999824&_sop=2&_ipg=200
Intake Camshaft for VW Beetle Eos Golf Passat Scirocco 1.6 2.0 TDI -- Brand New,69.55,183996830190,N/A,OE QUALITY,03L109021E,"03L 109 021 E, 03L109021E",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=69.4999999999982&_udhi=69.54999999999819&_sop=2&_ipg=200
EGR COOLER / AGR COOLER for IVECO DAILY MK V MK5 MK6 2.3 JTD New 5801365344,69.55,174243035500,3 sold,OE QUALITY,5801365344,"5801365344, 5801856571, 504388655",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=69.4999999999982&_udhi=69.54999999999819&_sop=2&_ipg=200
Brake Caliper Brake Pliers for Renault Laguna II Espace IV REAR LEFT 7701049108,66.72,174342029358,N/A,N/A,N/A,N/A,N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=69.4499999999982&_udhi=69.4999999999982&_sop=2&_ipg=200
New Steering Columns Shaft Complete Audi A6 4G2 4G5 4GH C7 2011-2018--OE Quality,70.40,184237869112,N/A,OE QUALITY,4GD419753,"4GD, 419 753, 4GD419753, 4G2419753B, 4G2419523B",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=70.39999999999814&_udhi=70.44999999999814&_sop=2&_ipg=200
Rocker Valve Cover w/ Gasket 038103469AE For Audi Volkswagen Seat Skoda 1.9 2.0T,69.55,184233683289,9 sold,OE QUALITY,038103469AE,"038103469, 038 103 469, 038103469AE, 038 103 469 AE, 038 103 483 D, 038103483D, 026 103 485 L, 026103485L",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=69.4999999999982&_udhi=69.54999999999819&_sop=2&_ipg=200
Diesel FUEL RAIL PRESSURE REGULATOR For VAUXHALL Opel SAAB Ford Fiat 0281002507,69.50,174202763824,8 sold,OE Quality,55185570,"55185570, 51815371, 51819809, 51860694",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=69.4499999999982&_udhi=69.4999999999982&_sop=2&_ipg=200
Diesel FUEL RAIL PRESSURE REGULATOR For VAUXHALL Opel SAAB Ford Fiat 0281002507,69.50,174202763824,8 sold,OE Quality,55185570,"55185570, 51815371, 51819809, 51860694",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=69.4999999999982&_udhi=69.54999999999819&_sop=2&_ipg=200
4pcs Tyre Pressure Sensor Fit Nissan Qashqai Renault Espace Kadjar Megane Scénic,69.55,174197913358,4 sold,OE Quality,"407004CB0A, 407004CB0B, 40 70 04C B0B","407004CB0A, 407004CB0B, 40 70 04C B0A, 40 70 04C B0B, 40700-4CB0A, 40700-4CB0B, 2910000063100",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=69.4999999999982&_udhi=69.54999999999819&_sop=2&_ipg=200
Brand Car BLOWER MOTOR INTERIOR FAN FOR Opel Astra J Zafira C Cascada,74.93,184359065818,N/A,N/A,N/A,N/A,N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=78.04999999999771&_udhi=78.0999999999977&_sop=2&_ipg=200
Pair Rear Electric Brake Caliper Servomotor Actuator Audi A8 S8 4E 2002-2010 New,77.40,183986807036,6 sold,OE QUALITY,4E0998281,"4E0 998 281,4E0 998 281 B,4E0998281,4E0998281B",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=77.39999999999775&_udhi=77.44999999999774&_sop=2&_ipg=200
BRAKE CALIPER REAR RIGHT RH FORD MONDEO MK 3 ESTATE 00-04 1133215 1144077,74.39,173816809255,3 sold,OE Quality,"1133215,1144077","1S71-2552-BC, 1S71-2552-BE, 24.3384-1758.5, 0204004553, 0986474284, 1S712552BC, C2S18003, C2S43448, 1126962, 1S712552AE, 1S712552BE, 2125146, BHN376E, QBS1694, 1121822, 1478340, 1522075, 1S712552BF, RM1S712552BC, 0 204 004 553, 0 986 474 284, 38009500, 38046600, 8AC 355 383-541, 8AC355383541",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=77.44999999999774&_udhi=77.49999999999774&_sop=2&_ipg=200
Rear Suspension Air Spring Left/Right For Hummer H2 SUV / SUT 6.0L 6.2L 2002-11,74.40,184381513884,N/A,OE QUALITY,15938306,"15938306,AS-7055, Air Ride, air spring airsuspension, Air Spring Bag Strut, Air Suspension, pneumatic, Shock , Shocks , Strut, Struts, shock-absorbing strut, Spring , Springs , Bag, Bags , Bellow , Bellows",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=77.49999999999774&_udhi=77.54999999999774&_sop=2&_ipg=200
Fits Renault Laguna Megane Scénic II 1.9 dCi EGR Valve 7701058850 7.00075.04.0,74.84,184204605255,N/A,OE Quality,"7701058850, 7701065038, 7701067308, 8200463548","7701058850, 7701065038, 7701067308, 8200463548, 8200467059, 8200542999, 77 01 058 850, AEGR-852, 77 01 065 038, 77 01 067 308, 82 00 463 548, 88115, 82 00 467 059, 82 00 542 999, 7701 058 850, 555205, 7701 065 038, 7701 067 308, 8200 463 548, 555.205, 8200 467 059, 8200 542 999, 7.00075.04.0, 7518115, 7.00075.05.0, 7.00075.06.0, 7.00075.07.0, EGR050N, 700075040, 700075050, 700075060, 700075070, 70007504, 70007505, 70007506, 70007507, FDR246, 14710-5300R, XEGR42, V46-63-0001, 959301, 83821, 720048, 72-0048, 83105, AV6029, 134554, EGR050N, EGR050R, 717720048, VR61114, 555205A, 555205B, 555205R, 555205HQ, 45-8296, EGR221, LEGR200, 83105, WG1015272, 14SKV036, ERV065, AEGR-852, AEGR-852, LA8068, WG1025542, 14992, 83.821, 147105300R, 147171945R, 14.71.719.45R",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=77.94999999999771&_udhi=77.99999999999771&_sop=2&_ipg=200
Rocker Engine Valve Cover 038103469AD Audi Volkswagen 1.9 TDI 74KW 77KW 96KW New,78.00,184232471669,10 sold,OE QUALITY,038103469AD,"038103469AD, 038103469AH, 038103469AL, 038103469AJ, 038103469S, 038103469Q, 03810469AK, 038103483D, 037253039D",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=77.99999999999771&_udhi=78.04999999999771&_sop=2&_ipg=200
Pair Rear Electric Brake Caliper Servomotor Actuator Audi A8 S8 4E 2002-2010 New,77.40,183986807036,6 sold,OE QUALITY,4E0998281,"4E0 998 281,4E0 998 281 B,4E0998281,4E0998281B",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=77.34999999999775&_udhi=77.39999999999775&_sop=2&_ipg=200
Brand Oil Cooler & Housing 55566784 for Opel Adam Cascada Corsa D E Mokka Zafira,76.98,174344133489,1 sold,N/A,N/A,N/A,N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=80.14999999999759&_udhi=80.19999999999759&_sop=2&_ipg=200
High Pressure Pump FOR Audi A3 8P1 2003-2012 Hatchback 06L145612H 06L145612G,80.17,183709248929,4 sold,OE Quality,06H127025 G,06H127025 N,N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=80.14999999999759&_udhi=80.19999999999759&_sop=2&_ipg=200
Rear Left/Right Air Suspension Spring Bag for Chevy Trailblazer EXT 25815604,78.00,174370354129,N/A,OE QUALITY,"25815604,15125532,5276029","15125532, 5276029, 25815604, 25878674",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=81.19999999999753&_udhi=81.24999999999753&_sop=2&_ipg=200
Fits Mercedes-Benz Sprinter 5-t 906 Manual Wing Mirror Complete 2Pins Left Side,78.00,184043535269,N/A,OE Quality,"0018100019, 9068104816, 9068104846, 9068101893","001 810 00 19, 906 810 48 16, 906 810 48 46, E-2249, 906 810 18 93, 001 810 0019, 906 810 4816, 906 810 4846, 906 810 1893, 0018100019, 10167801, 9068104816, 9068104846, 9068101893, ME9197004, 001-810-00-19, 906-810-48-16, 906-810-48-46, 906-810-18-93, A 001 810 00 19, A 906 810 48 16, A 906 810 48 46, A 906 810 18 93, A001 810 00 19, A906 810 48 16, A906 810 48 46, A906 810 18 93, A001-810-0019, A906-810-4816, A906-810-4846, A906-810-1893, A0018100019, A9068104816, A9068104846, A9068101893, 21509315, 10 167 801, 321-0104, 3210104, 30 77 801, 3077801, 3077811, 9201994, 515891111H, 51.5891.111H, 02.57.015, 0257015, 4.66629, 21509315, 35471021, 50 64 37-1, 5064371, ME9197004, 2436M01, 51.5891.111.199, 15.010.7759.360, 018.196-00A, VW9527004, 10405801, 5862801, 34661736, 34651703, 1663025, 3461636C, 3988,701,1, 000 811 11 22, 002 811 15 33, 001 822 89 20, 000 811 1122, 002 811 1533, 001 822 8920, 0008111122, 0028111533, 0018228920, 000-811-11-22, 002-811-15-33, 001-822-89-20, A 000 811 11 22, A 002 811 15 33, A 001 822 89 20, A000 811 11 22, A002 811 15 33, A001 822 89 20, A000-811-1122, A002-811-1533, A001-822-8920, A0008111122, A0028111533, A0018228920",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=81.19999999999753&_udhi=81.24999999999753&_sop=2&_ipg=200
Tailgate Spring Strut for BMW X3 G01 xDrive 20i 2019 LHD Left Side,81.60,174612842216,N/A,OE Quality,51247497482,"BMW, 51 24 7 497 482, 51247497482",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=84.94999999999732&_udhi=84.99999999999731&_sop=2&_ipg=200
Power Steering Pump for Subaru Impreza Forester 2.0L 2.5L H4 34430-FG011,85.00,184509166174,N/A,OE quality,"34430FG0109L, 34430FG011, 34430FG010","34430-FG0109L, 34430-FG010, 34430-FG011, 34430FG0109L, 34430FG011, 34430FG010",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=84.94999999999732&_udhi=84.99999999999731&_sop=2&_ipg=200
Rear Air suspension Shock Absorber For Mercedes-Benz GL/ML-Class W166 with ADS,85.00,173815701740,3 sold,OE QUALITY,1663200130,"1663200130, 166 326 05 00, 1663260500, 166 320 01 30, Shock absorber Mercedes-Benz M class 166",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=84.94999999999732&_udhi=84.99999999999731&_sop=2&_ipg=200
OE Quality TIMING CHAIN KIT for MITSUBISHI LANCER 2.0L DOHC L4 16V 4B11 4B12,85.57,173816636614,3 sold,OE Quality,24410-25001,"24321-25000, 24410-25001, 24420-25002, 24431-25001, 24322-25050, 24470-25050, 24461-25051, 24471-25052, EBY100745",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=89.09999999999708&_udhi=89.14999999999708&_sop=2&_ipg=200
Intake Exhaust Cam Gear Actuators Durable for Vauxhall Insignia Astra 1.6 1.8,88.50,174265417709,11 sold,OE Quality,"955321, 205307, 427101330, 427101320, 427101310","25194444, 55568386, 5636155, 05636155, 45-4316, 955321, 205307, 427101330, 427101320, 427101310, 56 36 155, 5636 155, 05636 155, 46512, 4271013, 427101300, 4271013100, 427 1013 10, 40 94 6512, 40946512, WG1251082, WG1281776, 5636467, 5636631, 12992410, 55567048, 56 36 467, 56 36 631, 5636 631, 05636 631, 5636 467, 4271005, 05636 467, 55 567 048, 12 992 410, 427 1005 10, 427100500, 427100510, 427100520, 427100530, 4271005100, 40 94 6088, 45-6017, 205303, 957022, 46088, F-347351.20, 1056360631, WG1251079, 55567048 S1, 12992410 S1, 5636 631 S1, 40946117, 5636 467 S1, 12 992 410 S1, 55 567 048 S1, 46117, 40 94 6117, F-347351.10, WG1312337, F-347352.16.NWFR-AM",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=88.49999999999712&_udhi=88.54999999999711&_sop=2&_ipg=200
Turbocharger Turbo Cartridge VW T4 Transporter IV ACV ABL AJT AUF AYC AYY AXL,88.52,174033479349,N/A,OE Quality,074145701A,"074145701A, 074145701AX, 074145701AV",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=88.49999999999712&_udhi=88.54999999999711&_sop=2&_ipg=200
Power Steering Pump 8E0145156S Fit AUDI A4 B7 A8 4E A6 C6 3.0 TDI 2.0 TFSI,93.46,173816644637,18 sold,OE Quality,4F0 145 155 P,"4E0 145 156 B , 8E0 145 155 T , 4F0 145 155 P , 4F0 145 155 E",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=93.44999999999683&_udhi=93.49999999999683&_sop=2&_ipg=200
For Hyundai & Kia 1.4 + 1.6 CVVT Cam Camshaft Adjuster + Timing Chain Set,93.50,173851216140,3 sold,OE QUALITY,243502B000,"243502B000, 243502B010, 24350-2B000, 24350-2B010, 24321-2B000,243212B000, 23121-2B000, 24221-2B000, 244312B000, 24321-2B000, KCKH01, I334-05, TC2720FK, TC2720VFK",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=93.44999999999683&_udhi=93.49999999999683&_sop=2&_ipg=200
Hull Group Fit For BMW X5 E53 E90 E91 E92 M57N GT2260V 11657791044 NEW,91.33,174342039396,1 sold,N/A,N/A,N/A,N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=95.09999999999674&_udhi=95.14999999999674&_sop=2&_ipg=200
Camshaft Exhaust Right Side 059109022BC For Skoda Superb 3U4 2.5 TDI 2001-2008,95.23,173816585474,N/A,OE Quality,"059109022 BC, 059109022BC","059109022K, 059109022Q, 059109022BC",100898,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=95.19999999999673&_udhi=95.24999999999673&_sop=2&_ipg=200
LED Ballast Module Ballast for Mercedes C218 X218 W447 A2189007306,91.35,174453324243,N/A,N/A,N/A,N/A,N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=95.14999999999674&_udhi=95.19999999999673&_sop=2&_ipg=200
LAND ROVER FREELANDER MK1 97>06 FRONT PROPSHAFT-PROP-PROPELLOR-SHAFT TVB000090,98.18,174603760182,N/A,OE Quality,TVB000090,"TVB000090, 243CSD11751, FTC5428",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=98.14999999999657&_udhi=98.19999999999656&_sop=2&_ipg=200
EGR COOLER EXHAUST GAS RECIRCULATION COOLER FOR FORD TRANSIT CUSTOM Box 2198ccm1...,96.24,174392857011,N/A,N/A,N/A,N/A,N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=100.19999999999645&_udhi=100.24999999999645&_sop=2&_ipg=200
Exhaust Camshaft Adjuster fits BMW Z4 Roadster E89 X5 F15 X4 F26 X3 F25 X1 E84,98.16,174425573992,N/A,OE QUALITY,"11 36 7 583 819,11367583819","11 36 7 583 819, 11367583819",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=98.14999999999657&_udhi=98.19999999999656&_sop=2&_ipg=200
1998-2006 LAND ROVER DEFENDER 90 110 130 TD5 NEW POWER STEERING PUMP QVB101350,98.18,173816975829,16 sold,OE Quality,"QVB101350,QVB10135","QVB101350, QVB10135",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=98.14999999999657&_udhi=98.19999999999656&_sop=2&_ipg=200
Air Spring Rear Air Suspension for Porsche Panamera 970 2010-2015 97033353317,100.32,173821070497,N/A,OE QUALITY,"97033353316,97033353317","97033353311 , 97033353312 , 97033353313, 97033353314, 97033353315 , 97033353316, 97033353317 97033353331, 97033353332, 97033353333 , 97033353334",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=100.29999999999644&_udhi=100.34999999999644&_sop=2&_ipg=200
Set of 2 Pair Cylinder Head Gaskets 12498544 for Chevy GMC Buick Cadillac Saab,97.69,174360535845,N/A,OE Quality,"12498544,12589226,26190PT","12498544,12589226,26190PT, 8125892260,88894342,HG75016, BTR89226,54442",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=101.74999999999636&_udhi=101.79999999999636&_sop=2&_ipg=200
Set of 6 Ignition Coils For BMW 1 3 5 7' E46 E60 E81 E87 E90 F10 F20 0221504470,98.40,184633118386,N/A,OE quality,0221504470 12137562744 12138647689 12138657273,"0221504470, 12137562744, 12138647689, 12138657273, 12138616153, 12137594937, 12137594596, 12137575010, 12137571643, 12137550012, 0221504100, 0221504463, 0221504464, 0221504465, 0221504467, 05504, 9806702780, 9807841880, UF-667, UF667, 20438, 597064",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=102.49999999999632&_udhi=102.54999999999632&_sop=2&_ipg=200
FOR BMW X5 E53 FRONT LOWER TRACK CONTROL WISHBONE ARMS 31126760275+31126760276,102.59,184104961267,1 sold,OE quality,"31126760275,31126760276","LEFT:BMW 31121096315, BMW 31126760275, BMW 31 12 1 096 315, BMW 31 12 6 760 275, BENDIX 041749B, BIRTH BR1671, DELPHI TC2065, DYS 26-09619-2, FEBI BILSTEIN 34670, FEBI BILSTEIN 21455, FIRST LINE FCA6203, FLENNOR FL577-F, RIGHT:BMW 31126760276, BMW 31121096316, BMW 31 12 6 760 276, BMW 31 12 1 096 316, BENDIX 041750B, BIRTH BR1670, DELPHI TC2066, DYS 26-09619-1, FEBI BILSTEIN 21456, FEBI BILSTEIN 34671, FIRST LINE FCA6204, FLENNOR FL578-F",N/A,https://www.ebay.co.uk/sch/allparts-buddy/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=102.54999999999632&_udhi=102.59999999999631&_sop=2&_ipg=200
